customer_id,segment,country,city,first_order_date
27682,Education,Turkey,Sulaymaniyah,2024-06-01
27683,Enterprise,Iraq,Baghdad,2023-05-21
27684,Retail,Iraq,Sulaymaniyah,2025-12-04
27685,Education,Turkey,Baghdad,2025-03-02
27686,Retail,Turkey,Sulaymaniyah,2025-09-24
27687,Retail,UAE,Basra,2023-11-15
27688,Enterprise,Iraq,Sulaymaniyah,2023-04-25
27689,Enterprise,Iraq,Sulaymaniyah,2023-08-17
27690,SMB,Iraq,Basra,2023-03-28
27691,SMB,Iraq,Basra,2023-12-16
27692,Public Sector,Jordan,Baghdad,2024-12-29
27693,Education,Iraq,Baghdad,2025-04-28
27694,Enterprise,Jordan,Erbil,2025-08-19
27695,Retail,UAE,Baghdad,2024-05-09
27696,SMB,Iraq,Basra,2025-07-30
27697,SMB,Turkey,Duhok,2025-11-11
27698,Enterprise,Iraq,Kirkuk,2023-01-17
27699,Enterprise,Turkey,Sulaymaniyah,2024-08-07
27700,Education,Jordan,Erbil,2025-02-26
27701,Enterprise,Iraq,Duhok,2024-05-17
27702,Education,Jordan,Basra,2023-12-20
27703,Enterprise,Iraq,Duhok,2025-01-29
27704,SMB,UAE,Duhok,2023-12-29
27705,Public Sector,Iraq,Erbil,2025-10-01
27706,SMB,Jordan,Kirkuk,2024-09-09
27707,Education,UAE,Basra,2025-11-14
27708,SMB,UAE,Sulaymaniyah,2025-10-04
27709,Education,Iraq,Sulaymaniyah,2024-10-13
27710,Enterprise,Turkey,Baghdad,2023-05-07
27711,Enterprise,Iraq,Kirkuk,2024-04-11
27712,Public Sector,Iraq,Baghdad,2024-12-21
27713,Education,Iraq,Kirkuk,2025-12-22
27714,SMB,Iraq,Duhok,2025-02-17
27715,Public Sector,UAE,Erbil,2025-08-11
27716,Education,Turkey,Sulaymaniyah,2023-04-17
27717,Public Sector,Iraq,Sulaymaniyah,2025-11-17
27718,Retail,Jordan,Sulaymaniyah,2024-10-03
27719,Public Sector,Jordan,Baghdad,2024-04-18
27720,Enterprise,UAE,Sulaymaniyah,2023-09-23
27721,Public Sector,Jordan,Baghdad,2024-08-05
27722,Enterprise,Jordan,Baghdad,2023-09-21
27723,SMB,UAE,Kirkuk,2023-04-15
27724,Retail,UAE,Erbil,2023-04-26
27725,Education,Turkey,Erbil,2023-02-12
27726,Enterprise,Iraq,Erbil,2025-04-08
27727,Enterprise,Iraq,Baghdad,2025-12-17
27728,Public Sector,Iraq,Kirkuk,2025-01-01
27729,Public Sector,Jordan,Kirkuk,2023-09-08
27730,SMB,UAE,Baghdad,2025-04-18
27731,Education,Jordan,Duhok,2025-03-14
27732,Retail,Jordan,Duhok,2024-07-08
27733,Education,Turkey,Erbil,2025-11-23
27734,Education,Jordan,Duhok,2024-10-05
27735,Retail,Jordan,Baghdad,2025-08-29
27736,SMB,Turkey,Sulaymaniyah,2023-08-13
27737,SMB,Turkey,Duhok,2025-01-21
27738,Education,Jordan,Erbil,2023-01-06
27739,Public Sector,Jordan,Basra,2024-03-23
27740,Enterprise,Turkey,Basra,2024-06-13
27741,Enterprise,UAE,Baghdad,2024-03-18
27742,Public Sector,Iraq,Sulaymaniyah,2023-06-29
27743,Retail,UAE,Duhok,2024-08-04
27744,Public Sector,Iraq,Duhok,2025-12-28
27745,Retail,Turkey,Erbil,2025-07-21
27746,Retail,UAE,Duhok,2025-08-09
27747,Public Sector,UAE,Erbil,2024-09-16
27748,Enterprise,Jordan,Duhok,2023-11-30
27749,Public Sector,Turkey,Kirkuk,2023-09-13
27750,SMB,Jordan,Duhok,2023-12-09
27751,Enterprise,Iraq,Kirkuk,2023-08-12
27752,Enterprise,UAE,Sulaymaniyah,2024-09-05
27753,Retail,UAE,Basra,2024-11-21
27754,Retail,Jordan,Kirkuk,2025-01-09
27755,Public Sector,Iraq,Kirkuk,2023-10-03
27756,Retail,Iraq,Sulaymaniyah,2023-09-03
27757,Public Sector,Iraq,Basra,2025-07-08
27758,SMB,UAE,Basra,2023-07-22
27759,Enterprise,Jordan,Sulaymaniyah,2023-05-05
27760,Retail,Iraq,Duhok,2023-05-05
27761,SMB,Jordan,Sulaymaniyah,2023-12-09
27762,Public Sector,Turkey,Kirkuk,2025-10-21
27763,Education,Turkey,Duhok,2024-10-23
27764,SMB,UAE,Baghdad,2023-08-05
27765,Public Sector,UAE,Baghdad,2025-12-14
27766,Public Sector,Jordan,Baghdad,2024-05-14
27767,Enterprise,Iraq,Kirkuk,2023-06-15
27768,Retail,Turkey,Basra,2024-06-28
27769,Retail,UAE,Basra,2025-10-14
27770,Retail,Jordan,Kirkuk,2023-10-17
27771,Public Sector,Iraq,Duhok,2024-10-06
27772,Public Sector,Jordan,Erbil,2023-11-04
27773,SMB,Jordan,Kirkuk,2024-10-06
27774,Enterprise,Jordan,Baghdad,2025-12-28
27775,SMB,Jordan,Basra,2023-12-17
27776,Public Sector,Turkey,Basra,2023-11-22
27777,Public Sector,Turkey,Basra,2025-04-27
27778,Retail,Jordan,Kirkuk,2025-09-15
27779,Education,Jordan,Erbil,2025-02-09
27780,Retail,Jordan,Basra,2023-12-22
27781,Public Sector,Turkey,Kirkuk,2025-04-13
27782,SMB,Turkey,Kirkuk,2025-12-10
27783,Public Sector,UAE,Duhok,2025-12-29
27784,Public Sector,Iraq,Basra,2025-10-23
27785,Public Sector,Jordan,Sulaymaniyah,2023-08-27
27786,SMB,Iraq,Kirkuk,2023-12-29
27787,Education,Turkey,Kirkuk,2025-11-22
27788,Education,Turkey,Duhok,2025-10-09
27789,Education,Jordan,Baghdad,2025-09-14
27790,SMB,Iraq,Basra,2025-05-09
27791,Retail,Iraq,Basra,2023-04-14
27792,Public Sector,Turkey,Erbil,2025-09-01
27793,Public Sector,UAE,Duhok,2024-01-15
27794,Retail,UAE,Basra,2023-07-13
27795,SMB,Jordan,Kirkuk,2025-06-05
27796,Education,Jordan,Baghdad,2023-12-27
27797,Enterprise,Iraq,Duhok,2024-08-21
27798,Enterprise,Jordan,Sulaymaniyah,2025-09-20
27799,Retail,Jordan,Basra,2025-09-04
27800,Retail,UAE,Duhok,2023-04-05
27801,Retail,Turkey,Erbil,2025-05-19
27802,Education,Iraq,Duhok,2024-05-28
27803,SMB,UAE,Baghdad,2024-10-28
27804,Public Sector,Jordan,Sulaymaniyah,2024-10-02
27805,Enterprise,Turkey,Erbil,2024-07-19
27806,SMB,Iraq,Duhok,2025-06-16
27807,SMB,Turkey,Kirkuk,2023-05-17
27808,Enterprise,UAE,Erbil,2024-10-25
27809,Retail,Jordan,Erbil,2023-07-10
27810,Education,UAE,Erbil,2023-07-15
27811,Public Sector,Turkey,Erbil,2025-02-28
27812,Retail,Jordan,Duhok,2023-10-09
27813,Retail,Turkey,Kirkuk,2025-02-07
27814,SMB,UAE,Baghdad,2024-10-04
27815,SMB,Jordan,Baghdad,2023-10-29
27816,Enterprise,Iraq,Sulaymaniyah,2023-11-20
27817,Enterprise,Jordan,Sulaymaniyah,2024-09-01
27818,Education,Iraq,Basra,2023-05-20
27819,Public Sector,UAE,Erbil,2023-07-23
27820,Public Sector,Turkey,Duhok,2025-12-03
27821,Public Sector,Jordan,Kirkuk,2023-01-27
27822,Public Sector,UAE,Kirkuk,2024-07-25
27823,SMB,Iraq,Baghdad,2024-04-10
27824,Enterprise,Jordan,Sulaymaniyah,2024-08-03
27825,SMB,Iraq,Kirkuk,2024-02-17
27826,Retail,Iraq,Kirkuk,2024-09-18
27827,Education,Jordan,Erbil,2023-09-07
27828,Education,Turkey,Duhok,2024-12-02
27829,Public Sector,Turkey,Baghdad,2024-09-27
27830,Enterprise,UAE,Baghdad,2025-01-29
27831,Retail,Iraq,Basra,2024-02-02
27832,Public Sector,UAE,Baghdad,2023-11-13
27833,Public Sector,Turkey,Duhok,2025-02-07
27834,Education,Jordan,Erbil,2023-09-30
27835,SMB,Iraq,Basra,2024-03-09
27836,Retail,Jordan,Erbil,2024-07-13
27837,Enterprise,UAE,Duhok,2024-01-31
27838,Public Sector,Iraq,Erbil,2024-11-27
27839,Enterprise,Turkey,Baghdad,2023-07-06
27840,Enterprise,Jordan,Basra,2025-07-24
27841,Enterprise,UAE,Basra,2025-08-17
27842,Education,Jordan,Sulaymaniyah,2025-05-13
27843,Education,Iraq,Sulaymaniyah,2024-11-28
27844,Education,Jordan,Erbil,2023-04-01
27845,SMB,Jordan,Baghdad,2025-12-25
27846,Enterprise,UAE,Erbil,2025-03-20
27847,Public Sector,Iraq,Kirkuk,2023-06-18
27848,Enterprise,Jordan,Kirkuk,2024-01-05
27849,Enterprise,Turkey,Sulaymaniyah,2023-09-18
27850,Public Sector,Turkey,Basra,2024-01-03
27851,Public Sector,Iraq,Kirkuk,2025-11-29
27852,Public Sector,UAE,Baghdad,2025-06-02
27853,Enterprise,UAE,Basra,2024-10-23
27854,Retail,Jordan,Duhok,2023-06-08
27855,Enterprise,Iraq,Baghdad,2025-04-23
27856,Enterprise,Iraq,Erbil,2025-10-03
27857,Education,UAE,Sulaymaniyah,2024-03-21
27858,Public Sector,Turkey,Duhok,2025-07-21
27859,Enterprise,UAE,Basra,2024-11-02
27860,Enterprise,Jordan,Kirkuk,2025-08-12
27861,Enterprise,UAE,Baghdad,2025-06-17
27862,Education,Jordan,Basra,2024-04-08
27863,SMB,Iraq,Baghdad,2025-07-15
27864,Retail,Turkey,Kirkuk,2023-09-15
27865,Enterprise,Jordan,Sulaymaniyah,2024-04-15
27866,Public Sector,Jordan,Baghdad,2025-03-22
27867,Public Sector,Turkey,Duhok,2023-02-26
27868,SMB,Iraq,Baghdad,2023-10-01
27869,Enterprise,Turkey,Erbil,2023-12-24
27870,SMB,Jordan,Sulaymaniyah,2023-07-21
27871,Enterprise,Turkey,Kirkuk,2024-12-05
27872,Education,Iraq,Baghdad,2025-07-24
27873,Enterprise,UAE,Duhok,2025-05-05
27874,Retail,Iraq,Kirkuk,2025-04-21
27875,Education,Turkey,Baghdad,2023-03-10
27876,Retail,Iraq,Baghdad,2025-11-14
27877,Enterprise,UAE,Erbil,2023-02-09
27878,Public Sector,Jordan,Erbil,2024-02-25
27879,SMB,UAE,Sulaymaniyah,2024-05-23
27880,Education,Jordan,Basra,2024-05-14
27881,SMB,Jordan,Erbil,2025-04-28
27882,Education,Iraq,Baghdad,2025-11-14
27883,Education,Turkey,Baghdad,2024-01-18
27884,SMB,Turkey,Sulaymaniyah,2025-10-19
27885,Education,Turkey,Duhok,2023-04-21
27886,Retail,UAE,Erbil,2024-12-12
27887,SMB,Iraq,Duhok,2025-03-20
27888,Enterprise,UAE,Baghdad,2025-10-15
27889,Public Sector,Jordan,Erbil,2023-04-14
27890,Retail,Turkey,Erbil,2024-05-09
27891,Retail,UAE,Basra,2025-09-09
27892,Public Sector,Turkey,Erbil,2024-12-29
27893,Enterprise,Iraq,Kirkuk,2024-06-30
27894,SMB,UAE,Duhok,2024-07-11
27895,Education,Turkey,Kirkuk,2024-03-27
27896,Retail,Jordan,Sulaymaniyah,2024-04-28
27897,Public Sector,Jordan,Erbil,2025-12-23
27898,SMB,Jordan,Erbil,2024-01-31
27899,SMB,Jordan,Sulaymaniyah,2025-06-01
27900,Retail,UAE,Basra,2024-05-06
27901,SMB,UAE,Basra,2024-07-24
27902,Public Sector,Jordan,Kirkuk,2025-05-26
27903,SMB,UAE,Baghdad,2023-03-27
27904,Enterprise,Iraq,Duhok,2024-04-19
27905,Education,Turkey,Kirkuk,2023-08-25
27906,SMB,UAE,Erbil,2025-12-17
27907,Public Sector,Jordan,Baghdad,2023-12-11
27908,Retail,Jordan,Erbil,2025-10-04
27909,Education,Jordan,Erbil,2023-04-13
27910,Retail,UAE,Sulaymaniyah,2024-01-31
27911,Enterprise,Turkey,Duhok,2025-08-30
27912,Enterprise,Jordan,Sulaymaniyah,2024-03-18
27913,Education,Jordan,Kirkuk,2025-11-09
27914,Education,Jordan,Sulaymaniyah,2023-04-21
27915,Education,Iraq,Erbil,2023-07-22
27916,Retail,Iraq,Kirkuk,2023-08-12
27917,Public Sector,Turkey,Baghdad,2023-01-26
27918,Education,UAE,Sulaymaniyah,2024-06-23
27919,Enterprise,Iraq,Basra,2025-07-16
27920,Public Sector,Jordan,Basra,2023-03-24
27921,Public Sector,UAE,Duhok,2025-02-22
27922,Education,Turkey,Erbil,2023-04-10
27923,SMB,UAE,Baghdad,2024-12-31
27924,Education,Iraq,Erbil,2025-08-24
27925,Public Sector,Iraq,Erbil,2023-11-17
27926,Enterprise,UAE,Duhok,2025-02-18
27927,Public Sector,Jordan,Duhok,2024-11-28
27928,Education,Jordan,Erbil,2025-04-27
27929,Enterprise,UAE,Duhok,2023-06-12
27930,Retail,Iraq,Kirkuk,2025-07-06
27931,Education,Turkey,Duhok,2024-12-10
27932,Enterprise,Iraq,Sulaymaniyah,2024-03-09
27933,Retail,UAE,Kirkuk,2023-10-06
27934,SMB,UAE,Erbil,2025-07-12
27935,Public Sector,UAE,Basra,2025-12-19
27936,Retail,UAE,Basra,2024-02-13
27937,Retail,UAE,Erbil,2025-07-20
27938,Enterprise,Turkey,Erbil,2024-01-24
27939,Enterprise,Turkey,Basra,2024-06-09
27940,Public Sector,Jordan,Duhok,2025-04-25
27941,SMB,UAE,Duhok,2024-11-05
27942,Public Sector,UAE,Baghdad,2023-12-19
27943,Education,Jordan,Baghdad,2025-09-01
27944,Public Sector,Jordan,Duhok,2025-08-30
27945,Education,UAE,Sulaymaniyah,2025-12-11
27946,Education,UAE,Erbil,2025-06-06
27947,Public Sector,Turkey,Kirkuk,2023-05-30
27948,Enterprise,Jordan,Erbil,2023-10-04
27949,Enterprise,UAE,Basra,2024-10-19
27950,Public Sector,UAE,Duhok,2025-07-26
27951,Retail,Iraq,Erbil,2025-07-03
27952,Enterprise,Iraq,Kirkuk,2023-11-11
27953,SMB,Jordan,Kirkuk,2025-06-12
27954,Enterprise,Iraq,Duhok,2024-11-28
27955,Retail,UAE,Kirkuk,2025-11-22
27956,Education,Jordan,Basra,2024-03-27
27957,Retail,Turkey,Duhok,2025-03-20
27958,SMB,Iraq,Kirkuk,2023-12-19
27959,SMB,Iraq,Basra,2024-11-17
27960,Education,UAE,Kirkuk,2023-05-21
27961,Public Sector,Jordan,Kirkuk,2023-12-12
27962,Public Sector,Turkey,Baghdad,2024-06-09
27963,Retail,Iraq,Basra,2025-06-01
27964,Education,Turkey,Erbil,2023-04-19
27965,Public Sector,Turkey,Erbil,2023-12-25
27966,Public Sector,Jordan,Erbil,2024-09-19
27967,Public Sector,UAE,Kirkuk,2024-07-23
27968,Retail,Turkey,Basra,2025-10-31
27969,SMB,UAE,Baghdad,2025-03-22
27970,SMB,UAE,Baghdad,2025-02-17
27971,Retail,Iraq,Duhok,2024-06-11
27972,Public Sector,Turkey,Kirkuk,2024-03-02
27973,Education,Turkey,Sulaymaniyah,2024-09-24
27974,Retail,UAE,Baghdad,2024-06-11
27975,Enterprise,Jordan,Sulaymaniyah,2024-07-12
27976,Public Sector,Turkey,Sulaymaniyah,2023-09-25
27977,Enterprise,Iraq,Basra,2023-09-30
27978,Education,UAE,Kirkuk,2025-11-01
27979,Public Sector,Jordan,Duhok,2025-09-04
27980,Enterprise,UAE,Kirkuk,2023-11-10
27981,Education,Turkey,Baghdad,2025-11-13
27982,Education,UAE,Erbil,2024-05-25
27983,Public Sector,Iraq,Baghdad,2024-01-23
27984,Public Sector,UAE,Basra,2023-10-19
27985,Education,Turkey,Baghdad,2025-09-14
27986,Public Sector,Turkey,Duhok,2023-08-11
27987,Education,Turkey,Kirkuk,2025-02-10
27988,Enterprise,Iraq,Baghdad,2023-10-25
27989,Public Sector,Jordan,Sulaymaniyah,2025-05-30
27990,Education,UAE,Sulaymaniyah,2025-02-02
27991,SMB,Jordan,Kirkuk,2024-04-06
27992,SMB,Jordan,Duhok,2023-12-21
27993,Education,UAE,Erbil,2023-10-07
27994,Retail,UAE,Baghdad,2023-04-09
27995,Public Sector,Turkey,Duhok,2024-01-30
27996,Education,Iraq,Duhok,2023-07-05
27997,Education,Iraq,Sulaymaniyah,2025-12-14
27998,SMB,Iraq,Baghdad,2024-05-03
27999,Retail,UAE,Sulaymaniyah,2024-04-08
28000,SMB,Iraq,Erbil,2024-05-27
28001,Enterprise,Iraq,Kirkuk,2023-05-09
28002,Enterprise,Iraq,Basra,2023-01-17
28003,Education,Iraq,Basra,2024-04-02
28004,Retail,Turkey,Kirkuk,2025-08-03
28005,SMB,Jordan,Basra,2025-04-02
28006,Enterprise,Turkey,Basra,2024-03-10
28007,Retail,Iraq,Duhok,2025-08-12
28008,Public Sector,Iraq,Erbil,2024-02-27
28009,Education,UAE,Baghdad,2025-10-07
28010,Retail,Jordan,Sulaymaniyah,2025-06-04
28011,Public Sector,Iraq,Basra,2025-06-19
28012,Enterprise,UAE,Baghdad,2025-05-08
28013,SMB,Turkey,Erbil,2025-07-29
28014,Enterprise,Turkey,Baghdad,2024-06-01
28015,SMB,Jordan,Sulaymaniyah,2023-07-02
28016,Retail,Turkey,Erbil,2024-12-04
28017,Enterprise,Turkey,Baghdad,2024-03-31
28018,Education,Turkey,Sulaymaniyah,2025-09-11
28019,Public Sector,Iraq,Baghdad,2024-06-01
28020,SMB,UAE,Basra,2025-09-08
28021,Public Sector,Iraq,Erbil,2024-07-18
28022,Enterprise,UAE,Duhok,2024-05-11
28023,Education,Jordan,Sulaymaniyah,2025-12-17
28024,Retail,UAE,Sulaymaniyah,2024-02-24
28025,Enterprise,Iraq,Kirkuk,2023-04-15
28026,SMB,UAE,Erbil,2025-08-02
28027,Education,Iraq,Basra,2024-08-26
28028,Retail,Iraq,Basra,2025-01-19
28029,SMB,UAE,Duhok,2024-01-25
28030,Public Sector,Iraq,Baghdad,2024-10-17
28031,SMB,UAE,Baghdad,2025-10-05
28032,Enterprise,UAE,Erbil,2025-02-26
28033,Education,Turkey,Sulaymaniyah,2023-02-12
28034,Public Sector,Turkey,Sulaymaniyah,2024-06-12
28035,Public Sector,Turkey,Baghdad,2025-07-15
28036,Enterprise,Iraq,Baghdad,2024-02-11
28037,Enterprise,Jordan,Kirkuk,2024-06-15
28038,SMB,Jordan,Kirkuk,2025-09-19
28039,Retail,Turkey,Basra,2024-05-14
28040,Public Sector,Turkey,Duhok,2024-07-23
28041,Education,Turkey,Basra,2025-07-28
28042,SMB,Jordan,Erbil,2025-10-01
28043,Retail,UAE,Baghdad,2024-01-02
28044,Retail,Iraq,Sulaymaniyah,2025-11-05
28045,SMB,Iraq,Basra,2023-07-25
28046,Enterprise,UAE,Duhok,2023-05-12
28047,SMB,UAE,Erbil,2025-01-16
28048,Retail,Iraq,Sulaymaniyah,2025-02-18
28049,Enterprise,Iraq,Basra,2023-05-27
28050,SMB,UAE,Basra,2025-03-23
28051,SMB,Jordan,Erbil,2024-10-29
28052,SMB,Iraq,Erbil,2023-12-05
28053,Retail,Turkey,Baghdad,2023-09-04
28054,Public Sector,UAE,Basra,2024-12-15
28055,SMB,UAE,Basra,2023-04-27
28056,Retail,UAE,Duhok,2024-09-23
28057,Education,Turkey,Sulaymaniyah,2024-11-29
28058,SMB,Iraq,Duhok,2023-04-05
28059,Retail,Turkey,Kirkuk,2024-03-04
28060,Public Sector,Turkey,Basra,2025-02-25
28061,Education,Jordan,Duhok,2025-06-28
28062,Retail,Turkey,Sulaymaniyah,2024-12-07
28063,SMB,Jordan,Erbil,2025-07-23
28064,Education,Jordan,Duhok,2024-12-17
28065,SMB,Jordan,Basra,2025-09-14
28066,Education,Turkey,Kirkuk,2024-11-17
28067,Public Sector,Turkey,Duhok,2023-10-29
28068,Public Sector,Turkey,Duhok,2024-03-02
28069,Public Sector,UAE,Sulaymaniyah,2024-12-30
28070,Education,Jordan,Sulaymaniyah,2024-03-16
28071,SMB,Turkey,Baghdad,2023-02-01
28072,Education,UAE,Basra,2025-08-22
28073,Enterprise,Jordan,Duhok,2024-04-06
28074,Enterprise,UAE,Baghdad,2023-06-22
28075,SMB,Iraq,Sulaymaniyah,2025-01-28
28076,Retail,Iraq,Sulaymaniyah,2024-02-22
28077,Public Sector,Turkey,Sulaymaniyah,2024-07-24
28078,Retail,Iraq,Basra,2024-05-10
28079,Enterprise,UAE,Baghdad,2023-01-28
28080,Public Sector,Jordan,Baghdad,2023-10-04
28081,Public Sector,Jordan,Baghdad,2024-09-12
28082,Education,Iraq,Baghdad,2024-11-12
28083,SMB,Turkey,Duhok,2024-01-04
28084,Retail,Jordan,Baghdad,2023-09-21
28085,SMB,UAE,Erbil,2025-03-22
28086,Retail,Jordan,Erbil,2023-04-23
28087,SMB,UAE,Kirkuk,2023-07-24
28088,Retail,Iraq,Erbil,2023-02-26
28089,Education,Turkey,Kirkuk,2024-03-22
28090,Retail,Iraq,Basra,2023-10-19
28091,Education,Turkey,Baghdad,2023-08-20
28092,Enterprise,Jordan,Basra,2023-07-13
28093,Public Sector,Jordan,Basra,2023-06-15
28094,Public Sector,UAE,Sulaymaniyah,2025-01-25
28095,Education,Jordan,Duhok,2025-04-27
28096,Enterprise,Turkey,Duhok,2023-02-06
28097,Enterprise,Iraq,Baghdad,2023-10-28
28098,Education,Jordan,Basra,2024-03-16
28099,Education,Jordan,Sulaymaniyah,2023-02-08
28100,Education,Turkey,Basra,2023-08-23
28101,Public Sector,Jordan,Erbil,2025-03-04
28102,Public Sector,Iraq,Baghdad,2024-08-19
28103,Public Sector,Iraq,Sulaymaniyah,2025-02-15
28104,Enterprise,Turkey,Erbil,2025-10-27
28105,Retail,UAE,Duhok,2025-10-19
28106,Retail,Jordan,Sulaymaniyah,2024-07-08
28107,Public Sector,Jordan,Kirkuk,2023-04-20
28108,Education,Turkey,Duhok,2024-06-14
28109,SMB,Jordan,Sulaymaniyah,2025-07-06
28110,Retail,UAE,Erbil,2024-02-23
28111,Education,Iraq,Sulaymaniyah,2023-03-08
28112,Retail,UAE,Basra,2023-10-14
28113,Education,Turkey,Duhok,2024-05-25
28114,Retail,UAE,Duhok,2023-11-03
28115,Retail,Jordan,Baghdad,2023-12-26
28116,Retail,Turkey,Kirkuk,2025-12-05
28117,Retail,Jordan,Erbil,2025-10-29
28118,Public Sector,Iraq,Duhok,2025-06-23
28119,Enterprise,Iraq,Kirkuk,2023-04-10
28120,SMB,Iraq,Kirkuk,2023-08-14
28121,Enterprise,Jordan,Duhok,2024-08-21
28122,Enterprise,Jordan,Basra,2024-06-07
28123,Education,Jordan,Erbil,2024-01-13
28124,SMB,Iraq,Kirkuk,2025-07-09
28125,Education,UAE,Erbil,2024-08-04
28126,Public Sector,Turkey,Sulaymaniyah,2025-05-20
28127,Retail,Jordan,Baghdad,2024-02-19
28128,Education,UAE,Sulaymaniyah,2025-06-03
28129,Education,Iraq,Basra,2024-02-03
28130,SMB,Jordan,Erbil,2025-01-25
28131,Education,Turkey,Baghdad,2024-11-27
28132,Retail,Iraq,Sulaymaniyah,2023-11-01
28133,Education,Jordan,Kirkuk,2024-04-20
28134,SMB,Iraq,Sulaymaniyah,2023-12-28
28135,Public Sector,UAE,Erbil,2023-07-06
28136,Public Sector,Iraq,Basra,2025-07-14
28137,Enterprise,Turkey,Basra,2024-09-07
28138,Retail,Turkey,Erbil,2023-02-20
28139,Education,UAE,Duhok,2023-10-13
28140,Education,UAE,Erbil,2024-04-18
28141,SMB,UAE,Basra,2025-03-16
28142,Retail,UAE,Basra,2023-09-01
28143,Enterprise,UAE,Duhok,2024-12-05
28144,Education,Jordan,Basra,2023-11-18
28145,Education,UAE,Basra,2023-06-13
28146,Retail,Iraq,Kirkuk,2025-08-03
28147,Retail,UAE,Kirkuk,2025-06-12
28148,Public Sector,Turkey,Kirkuk,2025-03-25
28149,Retail,Jordan,Kirkuk,2025-12-01
28150,SMB,Iraq,Sulaymaniyah,2023-12-29
28151,Retail,Jordan,Sulaymaniyah,2024-03-23
28152,Education,Jordan,Sulaymaniyah,2024-09-01
28153,SMB,Iraq,Kirkuk,2023-03-12
28154,Education,Jordan,Basra,2025-08-30
28155,Retail,UAE,Sulaymaniyah,2024-10-23
28156,Retail,Jordan,Basra,2025-03-10
28157,Education,Jordan,Baghdad,2023-02-10
28158,Education,Jordan,Baghdad,2025-01-05
28159,Enterprise,Jordan,Kirkuk,2025-02-24
28160,SMB,Iraq,Kirkuk,2023-06-16
28161,Retail,Turkey,Basra,2024-03-16
28162,Enterprise,UAE,Baghdad,2025-10-30
28163,Education,Jordan,Erbil,2025-11-29
28164,Enterprise,UAE,Duhok,2024-07-10
28165,SMB,Jordan,Duhok,2025-08-18
28166,Education,Iraq,Basra,2024-10-14
28167,Retail,Turkey,Kirkuk,2023-12-30
28168,SMB,Turkey,Basra,2023-11-27
28169,SMB,Jordan,Duhok,2023-01-17
28170,Enterprise,Jordan,Baghdad,2025-02-08
28171,SMB,Jordan,Sulaymaniyah,2023-06-20
28172,SMB,Jordan,Erbil,2025-04-14
28173,Retail,Iraq,Kirkuk,2025-04-14
28174,SMB,Iraq,Duhok,2025-08-03
28175,Retail,Iraq,Kirkuk,2024-10-04
28176,Education,UAE,Basra,2025-05-14
28177,SMB,Turkey,Basra,2024-06-08
28178,Public Sector,Turkey,Erbil,2024-10-02
28179,Education,Turkey,Sulaymaniyah,2023-02-25
28180,SMB,UAE,Duhok,2024-10-10
28181,Retail,Turkey,Basra,2025-03-03
28182,Education,UAE,Kirkuk,2024-03-25
28183,Retail,UAE,Baghdad,2025-11-08
28184,Retail,UAE,Sulaymaniyah,2025-02-22
28185,Public Sector,Jordan,Basra,2023-02-12
28186,Retail,Iraq,Basra,2024-06-21
28187,SMB,Turkey,Duhok,2025-09-18
28188,Retail,Turkey,Duhok,2025-08-01
28189,SMB,UAE,Erbil,2024-10-04
28190,SMB,Jordan,Baghdad,2025-01-15
28191,Education,Turkey,Duhok,2025-09-29
28192,Public Sector,UAE,Basra,2023-12-15
28193,Public Sector,Turkey,Baghdad,2025-12-09
28194,Retail,Turkey,Baghdad,2025-11-30
28195,Retail,UAE,Sulaymaniyah,2025-08-22
28196,Enterprise,Jordan,Duhok,2024-06-23
28197,Enterprise,Turkey,Baghdad,2024-09-11
28198,Retail,Iraq,Basra,2024-05-03
28199,Retail,Iraq,Basra,2024-10-19
28200,SMB,Iraq,Baghdad,2024-09-21
28201,Retail,Jordan,Sulaymaniyah,2024-04-16
28202,SMB,Turkey,Basra,2025-10-05
28203,SMB,Turkey,Baghdad,2024-08-21
28204,Education,Jordan,Erbil,2025-09-06
28205,Education,Iraq,Erbil,2023-08-10
28206,Enterprise,Jordan,Kirkuk,2023-06-20
28207,Public Sector,Iraq,Erbil,2025-05-19
28208,Retail,Turkey,Sulaymaniyah,2025-12-30
28209,SMB,Iraq,Duhok,2023-05-09
28210,Retail,Jordan,Erbil,2023-12-31
28211,Education,Jordan,Duhok,2024-12-24
28212,Education,UAE,Erbil,2023-09-14
28213,Public Sector,Turkey,Erbil,2024-04-16
28214,Education,Turkey,Baghdad,2023-03-31
28215,Retail,Iraq,Baghdad,2025-05-06
28216,Public Sector,Jordan,Baghdad,2025-01-21
28217,Retail,Iraq,Sulaymaniyah,2023-07-27
28218,Education,Iraq,Sulaymaniyah,2025-08-08
28219,Education,Jordan,Baghdad,2023-08-29
28220,Education,Jordan,Duhok,2024-01-09
28221,Education,Iraq,Duhok,2023-04-02
28222,Public Sector,Iraq,Erbil,2023-02-27
28223,Retail,Turkey,Erbil,2025-01-24
28224,Education,Iraq,Basra,2024-04-07
28225,Enterprise,Jordan,Erbil,2024-01-05
28226,Enterprise,UAE,Kirkuk,2025-05-27
28227,Enterprise,Iraq,Erbil,2024-08-20
28228,Enterprise,Iraq,Basra,2023-07-13
28229,Retail,UAE,Basra,2024-03-13
28230,Public Sector,Turkey,Basra,2024-11-08
28231,Public Sector,Iraq,Kirkuk,2025-11-13
